match,team,opponent_team,player,period,minute,second,x,y,end_x,end_y,length,angle,body_part,phase,pull_back,outcome,shot_created,goal_created,cleared,pred_cross_completion,pred_cross_chance_creation,pred_cross_goal_contribution,pred_cross_defended,pred_cross_delivery_value,pred_cross_outcome_multiclass,oof_cross_completion,oof_cross_chance_creation,oof_cross_goal_contribution,oof_cross_defended,oof_cross_delivery_value,oof_cross_outcome_multiclass,is_headed_clearance,clr_start_x,clr_start_y,clr_landing_x,clr_landing_y,pred_clr_landing_x,pred_clr_landing_y,clr_landing_error,clr_distance_gained,wide_channel
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,M. Perelló,1,5,19,78.5,10.5,85.9,100.0,62.3,1.45,right_foot,regular,0,0,0,0,0,0.058286216,0.04046466,0.0070693423,0.013935573,0.011240675,incomplete,0.06561096012592316,0.04006395861506462,0.0016519599594175816,0.012764823623001575,0.005217235069721937,incomplete,0,,,,,,,,,left
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,G. Cortéz,1,6,29,62.8,91.2,81.5,43.8,37.7,5.26,left_foot,regular,0,0,0,0,1,0.32997885,0.043127265,0.0024416186,0.7236592,0.0009116429,incomplete,0.24955804646015167,0.028704451397061348,0.003236444666981697,0.49537622928619385,0.04192968085408211,incomplete,1,17.9,56.2,28.3,39.5,28.392729934619673,61.692117118909984,22.19231085444218,10.400000000000002,right
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,M. Perelló,1,11,6,73.5,7.1,88.6,44.8,30.1,1.02,right_foot,regular,0,1,1,0,0,0.72461313,0.73749167,0.005483613,0.5872247,0.15540335,incomplete,0.5907477140426636,0.5603681206703186,0.0009092477848753333,0.6827171444892883,0.08035847544670105,incomplete,0,,,,,,,,,left
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,E. Pata,1,15,21,76.0,95.1,82.7,52.7,29.7,4.95,right_foot,regular,0,0,0,0,1,0.3593654,0.12565932,0.00203978,0.7579791,0.025304902,incomplete,0.44746774435043335,0.12308821827173233,0.0026959532406181097,0.7150365114212036,0.021528026089072227,incomplete,1,14.1,46.6,27.8,47.5,28.717830455951493,45.75101074341652,1.9751901593306278,13.700000000000001,right
2026-03-19_CS Emelec - CSD Independiente del Valle,CS Emelec,CSD Independiente del Valle,Angelo Mina,1,18,58,80.6,10.6,92.6,54.2,32.2,1.17,right_foot,regular,0,1,1,1,0,0.5961557,0.7369276,0.9470307,0.43051046,0.15882455,incomplete,0.4953988194465637,0.48946622014045715,0.009027532301843166,0.5580838322639465,0.053298335522413254,incomplete,0,,,,,,,,,left
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,E. Pata,1,44,18,82.1,91.7,93.8,32.2,42.3,5.01,right_foot,regular,0,1,0,0,0,0.78991914,0.19275266,0.008327824,0.19449714,0.0021063504,complete_no_shot,0.6375949382781982,0.14231131970882416,0.01471046730875969,0.20415332913398743,0.003869868814945221,complete_no_shot,0,,,,,,,,,right
2026-03-19_CS Emelec - CSD Independiente del Valle,CS Emelec,CSD Independiente del Valle,M. Bolaños,1,47,13,91.3,89.5,94.8,42.3,32.3,4.83,right_foot,regular,0,0,0,0,1,0.60838234,0.7107439,0.16518775,0.5028233,0.14734969,incomplete,0.6297938227653503,0.6630353331565857,0.183307945728302,0.4382029175758362,0.21989217400550842,incomplete,1,7.2,56.0,3.8,100.0,16.911303571011363,62.55718075738392,39.67204297948918,-3.4000000000000004,right
2026-03-19_CS Emelec - CSD Independiente del Valle,CS Emelec,CSD Independiente del Valle,I. Guerrico,2,53,10,98.6,74.4,98.7,70.1,2.9,4.75,left_foot,regular,0,0,0,0,1,0.010982637,0.014392283,0.00017289454,0.90447843,-0.010281327,incomplete,0.006316082552075386,0.015885796397924423,0.00013109415885992348,0.9380735158920288,0.0013008636888116598,incomplete,0,,,,,,,,,right
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,A. Rodríguez,2,55,18,91.0,73.5,94.9,50.0,16.5,4.96,left_foot,regular,0,0,0,0,0,0.17739157,0.13818476,0.05466849,0.31211615,0.020556543,incomplete,0.13811032474040985,0.3660134971141815,0.029216255992650986,0.29997196793556213,0.01528493408113718,incomplete,0,,,,,,,,,right
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,A. Rodríguez,2,57,58,79.6,91.2,100.0,37.7,42.9,5.27,right_foot,regular,0,0,0,0,0,0.012227739,0.029072467,0.0054525915,0.007731989,0.012240215,incomplete,0.01432695984840393,0.041679732501506805,0.010802223347127438,0.006733084563165903,0.005869035609066486,incomplete,0,,,,,,,,,right
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,E. Pata,2,60,10,91.0,8.8,92.7,16.7,5.7,1.25,right_foot,regular,0,0,0,0,1,0.0047818236,0.0073594865,0.00039048993,0.59861124,-0.009589167,incomplete,0.004903141409158707,0.008417513221502304,0.0004127965366933495,0.4670005738735199,-0.004406564868986607,incomplete,0,,,,,,,,,left
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,E. Pata,2,62,43,92.4,7.3,100.0,77.8,48.9,1.38,right_foot,regular,0,0,0,0,0,0.04708389,0.016720595,0.0019248412,0.009651803,0.0028165153,incomplete,0.039880163967609406,0.04025416821241379,0.0003817851247731596,0.010845808312296867,0.02666744962334633,incomplete,0,,,,,,,,,left
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,E. Pata,2,64,35,85.2,8.8,85.1,20.1,7.7,1.58,right_foot,regular,0,0,0,0,1,0.0063536316,0.01384764,8.11301e-05,0.3820472,0.0022171412,incomplete,0.010426521301269531,0.022628018632531166,0.00016601091192569584,0.35133013129234314,0.005433793645352125,incomplete,0,,,,,,,,,left
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,E. Pata,2,64,59,75.5,6.2,88.3,47.5,31.1,1.12,right_foot,regular,0,0,0,0,1,0.32102013,0.25125143,0.0021644444,0.81888765,0.0033094743,incomplete,0.22898511588573456,0.08175919950008392,0.000771392835304141,0.7966248393058777,-0.013426445424556732,incomplete,0,,,,,,,,,left
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,J. Sornoza,2,65,9,79.9,17.9,91.0,50.7,25.2,1.09,right_foot,regular,0,1,1,0,0,0.69727784,0.78085864,0.21714412,0.53541374,0.21564879,incomplete,0.560660719871521,0.5939387083053589,0.030369246378540993,0.5114396810531616,0.15575069189071655,incomplete,0,,,,,,,,,left
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,A. Rodríguez,2,66,17,89.1,91.5,97.3,57.8,24.5,5.07,right_foot,regular,0,0,0,0,0,0.29231232,0.14756793,0.0010113178,0.2886763,0.033101473,incomplete,0.3474600911140442,0.28164422512054443,0.0013440772891044617,0.2270389050245285,0.024396099150180817,incomplete,0,,,,,,,,,right
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,A. Rodríguez,2,71,0,84.2,92.6,93.3,48.7,31.3,5.02,right_foot,regular,0,0,0,0,1,0.2950092,0.22724645,0.25611874,0.45641917,0.04380036,incomplete,0.3060232698917389,0.335172563791275,0.38077351450920105,0.3908511698246002,0.036061841994524,incomplete,1,6.8,52.9,0.0,74.5,18.61130189604205,52.664752730289656,28.690740345885317,-6.8,right
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,A. Rodríguez,2,71,34,87.9,82.4,90.0,65.0,12.0,4.9,left_foot,regular,0,1,0,0,0,0.38113534,0.025845362,0.0003111197,0.6978163,-0.00093756156,incomplete,0.04368526488542557,0.02087900973856449,0.0001467646798118949,0.7243503928184509,-0.0019736529793590307,incomplete,0,,,,,,,,,right
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,J. Lerma,2,71,49,98.0,23.1,90.0,58.5,25.5,1.91,right_foot,regular,0,1,0,0,0,0.6718003,0.20593728,0.02324534,0.43399313,0.021868886,incomplete,0.3097498118877411,0.3021979033946991,0.021576201543211937,0.5796114206314087,0.02901597134768963,incomplete,0,,,,,,,,,left
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,D. Romero,2,73,7,68.3,13.1,82.2,47.9,27.8,1.02,right_foot,regular,0,0,0,0,1,0.73418236,0.44014207,0.0015125106,0.68700886,0.056707785,incomplete,0.7326446175575256,0.4558180868625641,0.000863700348418206,0.620587170124054,0.07200394570827484,incomplete,0,,,,,,,,,left
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,A. Rodríguez,2,77,31,84.7,94.4,92.4,43.6,35.5,4.94,right_foot,regular,0,0,0,0,0,0.5799773,0.61716527,0.043760873,0.28118777,0.091564134,incomplete,0.6489763259887695,0.7004939913749695,0.07418010383844376,0.2731667757034302,0.13148684799671173,incomplete,0,,,,,,,,,right
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,Y. Vásquez,2,79,49,86.9,80.8,91.8,41.0,27.5,4.9,left_foot,regular,0,0,0,0,1,0.4089369,0.538311,0.015050382,0.58375865,0.044596296,incomplete,0.4085043668746948,0.510021448135376,0.022142281755805016,0.6181461811065674,0.06857498735189438,incomplete,1,9.8,41.3,7.7,53.0,21.29296060311869,36.35431773586222,21.49063321534682,-2.1000000000000005,right
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,E. Pata,2,83,18,83.5,7.6,88.3,83.6,51.9,1.47,right_foot,regular,0,1,0,0,0,0.9106601,0.08036924,0.00047690215,0.01928857,0.007983374,complete_no_shot,0.9264243841171265,0.18550850450992584,0.0002757798065431416,0.027395717799663544,0.0069378456100821495,complete_no_shot,0,,,,,,,,,left
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,A. Rodríguez,2,83,27,82.8,85.7,89.1,50.9,24.6,4.98,right_foot,regular,0,0,0,0,0,0.4384408,0.35025737,0.013831916,0.56306666,0.027809447,incomplete,0.389717698097229,0.39054611325263977,0.010423683561384678,0.5974801182746887,0.016374332830309868,incomplete,0,,,,,,,,,right
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,E. Pata,2,87,45,80.2,7.1,85.0,15.8,7.8,0.87,right_foot,regular,0,0,0,0,1,0.024607612,0.016820813,0.00012242755,0.4115893,0.019406391,incomplete,0.0255033727735281,0.013116776943206787,9.785891597857699e-05,0.3288646936416626,0.03154701367020607,incomplete,0,,,,,,,,,left
2026-03-19_CS Emelec - CSD Independiente del Valle,CSD Independiente del Valle,CS Emelec,E. Pata,2,88,16,77.6,18.6,91.4,54.6,28.4,1.04,right_foot,regular,0,0,0,0,1,0.7260203,0.8135159,0.033486493,0.45608217,0.1472277,incomplete,0.7943904995918274,0.8386294841766357,0.03979143500328064,0.4528375267982483,0.20103159546852112,incomplete,1,9.5,45.7,10.8,0.0,22.65523173850454,46.54432090128205,48.03041044729023,1.3000000000000007,left
2026-03-19_Orense SC - Mushuc Runa SC,Orense SC,Mushuc Runa SC,B. Caicedo,1,1,15,77.2,88.1,80.5,81.0,5.9,5.33,left_foot,regular,0,0,0,0,0,0.0060356646,0.020154428,0.00013075596,0.372517,0.0031344306,incomplete,0.007413017097860575,0.013048775494098663,0.00010730698704719543,0.4548580050468445,0.0015412683133035898,incomplete,0,,,,,,,,,right
2026-03-19_Orense SC - Mushuc Runa SC,Orense SC,Mushuc Runa SC,V. Burgoa,1,1,23,86.7,89.3,88.4,54.5,23.7,4.79,left_foot,regular,0,0,0,0,1,0.35851803,0.40380695,0.006094243,0.80908835,0.028962594,incomplete,0.3991975486278534,0.2996918559074402,0.002921465551480651,0.8258407711982727,0.022487666457891464,incomplete,0,,,,,,,,,right
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,J. Hernández,1,1,42,85.5,89.1,85.0,0.0,61.7,4.7,left_foot,regular,0,0,0,0,0,0.05535651,0.07329261,0.0024942162,0.019393455,0.005230853,incomplete,0.0662853941321373,0.09638667851686478,0.0020280347671359777,0.046829842031002045,0.02305472455918789,incomplete,0,,,,,,,,,right
2026-03-19_Orense SC - Mushuc Runa SC,Orense SC,Mushuc Runa SC,P. Velasco,1,2,40,69.4,11.6,86.0,37.3,24.7,0.79,left_foot,regular,0,1,0,0,0,0.72012687,0.18253565,0.0007164082,0.52716917,0.023760013,incomplete,0.4780012369155884,0.18698923289775848,0.0009282172541134059,0.7650561332702637,0.018265197053551674,incomplete,0,,,,,,,,,left
2026-03-19_Orense SC - Mushuc Runa SC,Orense SC,Mushuc Runa SC,S. Vasquez,1,3,49,85.5,10.1,90.0,32.5,15.9,1.27,left_foot,regular,0,0,0,0,1,0.2466472,0.07696245,0.00017190364,0.7383718,0.0002987207,incomplete,0.09885940700769424,0.019434653222560883,0.0002696382289286703,0.7156445384025574,-0.008570808917284012,incomplete,0,,,,,,,,,left
2026-03-19_Orense SC - Mushuc Runa SC,Orense SC,Mushuc Runa SC,P. Velasco,1,3,53,83.3,25.2,87.5,43.2,13.0,1.22,right_foot,regular,0,0,0,0,1,0.11871835,0.082466386,0.017663682,0.79597586,0.003912707,incomplete,0.15440291166305542,0.12052308022975922,0.027100512757897377,0.8205580711364746,0.0034961244091391563,incomplete,1,12.2,48.5,25.5,38.6,23.463138046677535,47.37955111350245,9.012731238170518,13.3,left
2026-03-19_Orense SC - Mushuc Runa SC,Orense SC,Mushuc Runa SC,D. Armas,1,4,1,87.4,82.1,95.3,37.3,31.6,4.98,right_foot,regular,0,1,0,0,0,0.6750995,0.3542406,0.0040380526,0.44262165,0.026580827,incomplete,0.5831751823425293,0.5742207169532776,0.0036575710400938988,0.3604893684387207,0.04375583678483963,incomplete,0,,,,,,,,,right
2026-03-19_Orense SC - Mushuc Runa SC,Orense SC,Mushuc Runa SC,B. Caicedo,1,7,48,85.3,85.4,89.9,53.2,22.4,4.93,left_foot,regular,0,0,0,0,1,0.49492612,0.35284096,0.021377102,0.6409382,0.034271237,incomplete,0.5765604376792908,0.411480188369751,0.016038265079259872,0.5016399621963501,0.04157732427120209,incomplete,1,10.1,33.7,18.3,13.2,19.585597182510753,24.94008634349137,11.810266189562036,8.200000000000001,right
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,J. Hernández,1,17,25,71.3,93.8,95.2,51.9,38.0,5.43,left_foot,regular,0,0,0,0,0,0.03855785,0.03664249,0.0077463686,0.16982442,0.0038125487,incomplete,0.17596405744552612,0.04258178547024727,0.007510687690228224,0.15072928369045258,0.050984639674425125,incomplete,0,,,,,,,,,right
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,O. Pico,1,21,14,75.6,86.7,92.2,46.0,32.7,5.27,right_foot,regular,0,0,0,0,1,0.5633591,0.72396487,0.56163496,0.42026335,0.11670484,incomplete,0.5551732182502747,0.7434129118919373,0.6879420280456543,0.3616657853126526,0.15416641533374786,incomplete,0,,,,,,,,,right
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,F. Carabalí,1,22,47,78.8,15.8,86.2,47.0,22.6,1.22,right_foot,regular,0,0,0,0,1,0.64573663,0.6215316,0.03307454,0.7047194,0.053339634,incomplete,0.7213852405548096,0.5843247175216675,0.041595809161663055,0.6149213314056396,0.03741151839494705,incomplete,1,10.6,56.1,13.1,86.0,19.141496246398486,62.349923027682635,24.409543578112704,2.5,left
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,N. Dávila,1,35,47,58.5,13.7,64.4,18.3,6.9,0.47,right_foot,regular,0,0,0,0,1,0.0012133458,0.0030979235,0.00021039702,0.82896006,0.0052422252,incomplete,0.0014601181028410792,0.0023970261681824923,0.0002415156486677006,0.5697362422943115,0.0936238095164299,incomplete,0,,,,,,,,,left
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,J. Hernández,2,50,14,92.9,82.4,85.8,36.6,32.0,4.48,left_foot,regular,0,0,0,0,1,0.61577934,0.6728973,0.0074202805,0.37598374,0.026423234,incomplete,0.6256810426712036,0.6124558448791504,0.011787275783717632,0.3224409222602844,0.022414783015847206,incomplete,1,12.0,64.5,30.5,81.0,22.58741914917876,67.74836986032464,15.434203480566635,18.5,right
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,K. Velasco,2,50,26,90.6,13.4,91.8,16.7,2.6,1.06,right_foot,regular,0,0,0,0,1,0.009162837,0.017637042,0.0006658286,0.89365995,0.015307512,incomplete,0.009000259451568127,0.008830628357827663,0.0002310874406248331,0.9041668772697449,0.030723463743925095,incomplete,0,,,,,,,,,left
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,N. Dibble,2,51,50,76.2,7.0,94.4,33.0,26.0,0.75,right_foot,regular,0,0,0,0,1,0.50371116,0.08073251,0.0022070948,0.71880376,-0.001148363,incomplete,0.7583411931991577,0.05765427276492119,0.00045201630564406514,0.6432892084121704,-0.00501073244959116,incomplete,1,13.1,67.1,29.0,66.0,24.156802621835624,72.78313639300859,8.334716562068314,15.9,left
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,K. Velasco,2,53,31,74.5,9.8,87.5,43.1,26.4,1.03,right_foot,regular,0,0,0,0,1,0.4743526,0.71622026,0.0027481434,0.71237224,0.06374014,incomplete,0.5912164449691772,0.6334710717201233,0.0016627926379442215,0.6431689262390137,0.0708758533000946,incomplete,0,,,,,,,,,left
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,K. Velasco,2,54,49,89.9,15.8,96.1,44.6,20.6,1.25,right_foot,regular,0,0,0,0,1,0.4660279,0.69258255,0.87884766,0.43656257,0.10982969,incomplete,0.40312302112579346,0.6452180743217468,0.5015090107917786,0.396602064371109,0.15374915301799774,incomplete,1,6.9,53.0,24.8,54.3,18.15794582987594,53.949180526119335,6.651312494697295,17.9,left
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,K. Velasco,2,55,7,76.5,7.3,90.1,55.7,35.9,1.16,right_foot,regular,0,0,0,0,1,0.59439707,0.6540781,0.010602534,0.50564206,0.07014792,incomplete,0.5727572441101074,0.6127340197563171,0.004183562938123941,0.6298182010650635,0.08557574450969696,incomplete,1,12.5,50.7,38.9,59.9,25.40690667881779,53.86088661708202,14.78291100649229,26.4,left
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,J. Hernández,2,58,59,94.8,92.4,95.4,88.0,3.1,4.92,left_foot,regular,0,0,0,0,1,0.0036617303,0.0078049507,0.00017893923,0.8862117,-0.009698976,incomplete,0.005022836849093437,0.006037352606654167,0.0001391762780258432,0.8800128698348999,-0.0011978078400716186,incomplete,0,,,,,,,,,right
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,D. Mina,2,64,26,87.3,90.9,86.9,56.7,23.3,4.69,right_foot,regular,0,0,0,0,1,0.44696254,0.23890181,0.002481148,0.68525434,0.037011918,incomplete,0.5412395000457764,0.21748290956020355,0.00044896159670315683,0.6575489044189453,0.04326276481151581,incomplete,0,,,,,,,,,right
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,N. Dibble,2,65,21,71.7,21.6,94.6,50.0,30.8,0.68,right_foot,regular,0,0,0,0,0,0.16880397,0.14811003,0.10672059,0.129239,-0.0050998544,incomplete,0.21618659794330597,0.15825983881950378,0.06151886284351349,0.12531615793704987,0.024476230144500732,incomplete,0,,,,,,,,,left
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,K. Velasco,2,67,58,78.0,16.8,86.6,38.6,17.4,1.02,right_foot,regular,0,0,0,0,1,0.36605805,0.3684705,0.0017956601,0.75053084,0.017346818,incomplete,0.2583842873573303,0.41873058676719666,0.0016960437642410398,0.7315365076065063,0.006879931315779686,incomplete,1,13.1,52.7,29.1,50.0,25.40690667881779,53.86088661708202,5.342788012725539,16.0,left
2026-03-19_Orense SC - Mushuc Runa SC,Orense SC,Mushuc Runa SC,B. Viñán,2,75,23,88.6,79.4,90.9,59.3,13.9,4.89,left_foot,regular,0,0,0,0,1,0.18543713,0.07217228,0.0016968724,0.7748765,0.021340493,incomplete,0.1334628462791443,0.09415186941623688,0.0008614429971203208,0.7765962481498718,0.024146104231476784,incomplete,0,,,,,,,,,right
2026-03-19_Orense SC - Mushuc Runa SC,Orense SC,Mushuc Runa SC,B. Viñán,2,76,28,78.9,86.7,87.3,55.4,23.0,5.11,left_foot,regular,0,0,0,0,0,0.37820417,0.24291992,0.0008467847,0.65623564,0.034158293,incomplete,0.44791659712791443,0.39952296018600464,0.00016932483413256705,0.6651332974433899,0.044513799250125885,incomplete,0,,,,,,,,,right
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,N. Dibble,2,79,40,94.2,15.6,94.7,36.1,13.9,1.53,right_foot,regular,0,0,0,0,1,0.17358045,0.15690127,0.00044222732,0.8257474,0.020807143,incomplete,0.11916644871234894,0.05088181421160698,0.00019239401444792747,0.8197834491729736,0.008495790883898735,incomplete,0,,,,,,,,,left
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,J. Hernández,2,83,49,82.7,91.4,94.0,31.0,42.8,4.99,left_foot,regular,0,1,0,0,0,0.780102,0.093633555,0.0012997591,0.24158686,0.001618165,complete_no_shot,0.747475266456604,0.0758896917104721,0.0004883030778728426,0.13396839797496796,-0.0006942127947695553,complete_no_shot,0,,,,,,,,,right
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,F. Carabalí,2,86,21,66.2,8.8,94.9,48.7,40.5,0.73,right_foot,regular,0,0,0,0,0,0.04431054,0.06883133,0.00082356896,0.07284359,-0.008574661,incomplete,0.09173490852117538,0.08518246561288834,0.007120228372514248,0.15065467357635498,0.047802966088056564,incomplete,0,,,,,,,,,left
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,K. Velasco,2,87,22,74.8,10.4,89.5,45.1,28.2,0.99,right_foot,regular,0,1,1,0,0,0.69816387,0.7884489,0.0058348356,0.4735859,0.13254328,incomplete,0.6754577159881592,0.7595263123512268,0.0037620598450303078,0.6253610253334045,0.10322703421115875,incomplete,0,,,,,,,,,left
2026-03-19_Orense SC - Mushuc Runa SC,Orense SC,Mushuc Runa SC,E. Hernandez,2,89,16,79.8,85.7,87.8,53.7,23.3,5.08,left_foot,regular,0,0,0,0,1,0.31662712,0.33654138,0.0005498677,0.7232571,0.031086534,incomplete,0.4578247368335724,0.42107588052749634,0.00024399213725700974,0.7097588777542114,0.050597794353961945,incomplete,0,,,,,,,,,right
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,T. Minda,2,90,16,93.4,12.0,93.8,13.4,1.0,1.16,right_foot,regular,0,0,0,0,0,0.00479478,0.05328959,0.00016153994,0.6882859,0.0013496081,incomplete,0.006858387496322393,0.003450647694990039,8.047123264987022e-05,0.8389571309089661,-0.005011947825551033,incomplete,0,,,,,,,,,left
2026-03-19_Orense SC - Mushuc Runa SC,Mushuc Runa SC,Orense SC,T. Minda,2,94,28,77.3,7.1,89.4,43.7,27.9,1.1,right_foot,regular,0,0,0,0,1,0.35728538,0.5405162,0.004745891,0.7989794,0.049183343,incomplete,0.5395922064781189,0.7153866291046143,0.0016884063370525837,0.6731793880462646,0.1411743462085724,incomplete,0,,,,,,,,,left
